failure_id,device_id,timestamp,failure_type,severity,downtime_minutes
13409,D0410,2026-01-12 10:00:00,Communication Failure,Minor,30
13410,D0410,2026-01-20 12:00:00,Firmware Crash,Minor,113
13411,D0410,2026-01-22 22:00:00,Communication Failure,Minor,161
13412,D0410,2026-01-29 02:00:00,Communication Failure,Minor,188
13413,D0410,2026-01-31 18:00:00,Communication Failure,Minor,90
13414,D0410,2026-02-05 08:00:00,Communication Failure,Minor,68
13415,D0410,2026-02-05 14:00:00,Firmware Crash,Minor,62
13416,D0410,2026-02-06 13:00:00,Communication Failure,Minor,186
13417,D0410,2026-02-07 01:00:00,Communication Failure,Minor,51
13418,D0410,2026-02-07 18:00:00,Communication Failure,Minor,142
13419,D0410,2026-02-10 12:00:00,Firmware Crash,Minor,40
13420,D0410,2026-02-12 22:00:00,Communication Failure,Minor,157
13421,D0410,2026-02-15 01:00:00,Communication Failure,Minor,231
13422,D0410,2026-02-15 13:00:00,Communication Failure,Minor,182
13423,D0410,2026-02-17 00:00:00,Communication Failure,Minor,148
13424,D0410,2026-02-18 20:00:00,Communication Failure,Minor,180
13425,D0410,2026-02-24 19:00:00,Communication Failure,Minor,228
13426,D0410,2026-03-01 05:00:00,Communication Failure,Minor,100
13427,D0410,2026-03-02 17:00:00,Firmware Crash,Minor,60
13428,D0410,2026-03-03 00:00:00,Communication Failure,Minor,189
13429,D0410,2026-03-03 10:00:00,Communication Failure,Minor,29
13430,D0410,2026-03-03 16:00:00,Communication Failure,Minor,48
13431,D0410,2026-03-04 08:00:00,Communication Failure,Minor,184
13432,D0410,2026-03-04 19:00:00,Communication Failure,Minor,59
13433,D0410,2026-03-08 07:00:00,Communication Failure,Minor,16
13434,D0410,2026-03-10 12:00:00,Communication Failure,Minor,233
13435,D0410,2026-03-11 03:00:00,Communication Failure,Minor,226
13436,D0410,2026-03-14 01:00:00,Communication Failure,Minor,203
13437,D0410,2026-03-15 12:00:00,Firmware Crash,Minor,82
13438,D0410,2026-03-16 15:00:00,Communication Failure,Minor,110
13439,D0410,2026-03-17 13:00:00,Communication Failure,Minor,111
13440,D0410,2026-03-18 16:00:00,Firmware Crash,Minor,237
13441,D0410,2026-03-18 20:00:00,Communication Failure,Minor,153
13442,D0410,2026-03-22 13:00:00,Firmware Crash,Minor,19
13443,D0410,2026-03-24 17:00:00,Firmware Crash,Minor,193
13444,D0410,2026-03-29 13:00:00,Communication Failure,Minor,210
13445,D0411,2026-01-01 22:00:00,Communication Failure,Minor,39
13446,D0411,2026-01-03 12:00:00,Firmware Crash,Minor,75
13447,D0411,2026-01-06 16:00:00,Communication Failure,Minor,89
13448,D0411,2026-01-07 15:00:00,Firmware Crash,Minor,78
13449,D0411,2026-01-08 14:00:00,Firmware Crash,Minor,103
13450,D0411,2026-01-09 16:00:00,Firmware Crash,Minor,108
13451,D0411,2026-01-12 15:00:00,Firmware Crash,Minor,207
13452,D0411,2026-01-17 14:00:00,Communication Failure,Minor,167
13453,D0411,2026-01-19 04:00:00,Communication Failure,Minor,94
13454,D0411,2026-01-22 14:00:00,Firmware Crash,Minor,115
13455,D0411,2026-01-29 16:00:00,Communication Failure,Minor,56
13456,D0411,2026-02-03 13:00:00,Firmware Crash,Minor,172
13457,D0411,2026-02-04 02:00:00,Communication Failure,Minor,132
13458,D0411,2026-02-08 02:00:00,Communication Failure,Minor,39
13459,D0411,2026-02-08 05:00:00,Communication Failure,Minor,199
13460,D0411,2026-02-08 12:00:00,Firmware Crash,Minor,206
13461,D0411,2026-02-10 03:00:00,Communication Failure,Minor,186
13462,D0411,2026-02-10 19:00:00,Communication Failure,Minor,104
13463,D0411,2026-02-17 11:00:00,Communication Failure,Minor,104
13464,D0411,2026-02-19 14:00:00,Firmware Crash,Minor,145
13465,D0411,2026-02-20 01:00:00,Communication Failure,Minor,106
13466,D0411,2026-02-25 21:00:00,Communication Failure,Minor,41
13467,D0411,2026-02-27 07:00:00,Communication Failure,Minor,207
13468,D0411,2026-02-28 09:00:00,Communication Failure,Minor,194
13469,D0411,2026-03-02 14:00:00,Firmware Crash,Minor,70
13470,D0411,2026-03-09 11:00:00,Communication Failure,Minor,36
13471,D0411,2026-03-17 11:00:00,Communication Failure,Minor,21
13472,D0411,2026-03-19 06:00:00,Communication Failure,Minor,227
13473,D0411,2026-03-21 16:00:00,Communication Failure,Minor,38
13474,D0411,2026-03-22 12:00:00,Firmware Crash,Minor,238
13475,D0411,2026-03-24 15:00:00,Communication Failure,Minor,30
13476,D0411,2026-03-24 16:00:00,Firmware Crash,Minor,118
13477,D0412,2026-01-08 04:00:00,Communication Failure,Minor,84
13478,D0412,2026-01-08 17:00:00,Firmware Crash,Minor,81
13479,D0412,2026-01-09 01:00:00,Communication Failure,Minor,196
13480,D0412,2026-01-17 17:00:00,Firmware Crash,Minor,119
13481,D0412,2026-01-21 12:00:00,Communication Failure,Minor,146
13482,D0412,2026-01-30 18:00:00,Communication Failure,Minor,93
13483,D0412,2026-02-03 12:00:00,Firmware Crash,Minor,225
13484,D0412,2026-02-09 14:00:00,Communication Failure,Minor,196
13485,D0412,2026-02-13 09:00:00,Communication Failure,Minor,74
13486,D0412,2026-02-15 12:00:00,Firmware Crash,Minor,41
13487,D0412,2026-02-15 17:00:00,Firmware Crash,Minor,157
13488,D0412,2026-02-20 03:00:00,Communication Failure,Minor,211
13489,D0412,2026-02-22 15:00:00,Firmware Crash,Minor,230
13490,D0412,2026-02-23 09:00:00,Communication Failure,Minor,167
13491,D0412,2026-02-27 17:00:00,Firmware Crash,Minor,226
13492,D0412,2026-03-01 06:00:00,Communication Failure,Minor,132
13493,D0412,2026-03-04 13:00:00,Communication Failure,Minor,160
13494,D0412,2026-03-04 22:00:00,Communication Failure,Minor,95
13495,D0412,2026-03-07 17:00:00,Communication Failure,Minor,57
13496,D0412,2026-03-17 00:00:00,Communication Failure,Minor,198
13497,D0412,2026-03-18 17:00:00,Firmware Crash,Minor,132
13498,D0412,2026-03-20 10:00:00,Communication Failure,Minor,99
13499,D0412,2026-03-21 17:00:00,Firmware Crash,Minor,58
13500,D0412,2026-03-26 03:00:00,Communication Failure,Minor,142
13501,D0412,2026-03-26 13:00:00,Firmware Crash,Minor,152
13502,D0412,2026-03-29 13:00:00,Communication Failure,Minor,26
13503,D0412,2026-03-29 16:00:00,Communication Failure,Minor,178
13504,D0412,2026-03-31 18:00:00,Communication Failure,Minor,162
13505,D0413,2026-01-09 08:00:00,Communication Failure,Minor,156
13506,D0413,2026-01-09 13:00:00,Communication Failure,Minor,192
13507,D0413,2026-01-11 13:00:00,Firmware Crash,Minor,179
13508,D0413,2026-01-11 14:00:00,Communication Failure,Minor,154
13509,D0413,2026-01-11 17:00:00,Firmware Crash,Minor,169
13510,D0413,2026-01-13 15:00:00,Firmware Crash,Minor,188
13511,D0413,2026-01-16 13:00:00,Communication Failure,Minor,165
13512,D0413,2026-01-21 07:00:00,Communication Failure,Minor,15
13513,D0413,2026-01-21 16:00:00,Firmware Crash,Minor,81
13514,D0413,2026-01-22 02:00:00,Communication Failure,Minor,80
13515,D0413,2026-01-23 04:00:00,Communication Failure,Minor,126
13516,D0413,2026-01-24 02:00:00,Communication Failure,Minor,55
13517,D0413,2026-01-25 14:00:00,Firmware Crash,Minor,31
13518,D0413,2026-01-26 12:00:00,Communication Failure,Minor,179
13519,D0413,2026-01-26 17:00:00,Firmware Crash,Minor,154
13520,D0413,2026-01-31 12:00:00,Firmware Crash,Minor,240
13521,D0413,2026-02-01 07:00:00,Communication Failure,Minor,69
13522,D0413,2026-02-02 03:00:00,Communication Failure,Minor,22
13523,D0413,2026-02-02 15:00:00,Communication Failure,Minor,77
13524,D0413,2026-02-04 19:00:00,Communication Failure,Minor,97
13525,D0413,2026-02-06 21:00:00,Communication Failure,Minor,102
13526,D0413,2026-02-07 09:00:00,Communication Failure,Minor,174
13527,D0413,2026-02-08 20:00:00,Communication Failure,Minor,106
13528,D0413,2026-02-14 11:00:00,Communication Failure,Minor,20
13529,D0413,2026-02-16 16:00:00,Firmware Crash,Minor,174
13530,D0413,2026-02-18 16:00:00,Communication Failure,Minor,63
13531,D0413,2026-02-20 19:00:00,Communication Failure,Minor,17
13532,D0413,2026-02-21 16:00:00,Communication Failure,Minor,46
13533,D0413,2026-02-24 12:00:00,Firmware Crash,Minor,204
13534,D0413,2026-02-25 13:00:00,Communication Failure,Minor,71
13535,D0413,2026-03-02 19:00:00,Communication Failure,Minor,37
13536,D0413,2026-03-08 11:00:00,Communication Failure,Minor,193
13537,D0413,2026-03-10 14:00:00,Firmware Crash,Minor,58
13538,D0413,2026-03-12 17:00:00,Communication Failure,Minor,168
13539,D0413,2026-03-14 16:00:00,Communication Failure,Minor,75
13540,D0413,2026-03-19 09:00:00,Communication Failure,Minor,202
13541,D0413,2026-03-23 05:00:00,Communication Failure,Minor,193
13542,D0413,2026-03-23 08:00:00,Communication Failure,Minor,206
13543,D0413,2026-03-24 07:00:00,Communication Failure,Minor,23
13544,D0413,2026-03-27 20:00:00,Communication Failure,Minor,189
13545,D0413,2026-03-28 14:00:00,Firmware Crash,Minor,223
13546,D0413,2026-03-30 00:00:00,Communication Failure,Minor,52
13547,D0413,2026-03-30 10:00:00,Communication Failure,Minor,210
13548,D0414,2026-01-01 22:00:00,Communication Failure,Minor,205
13549,D0414,2026-01-03 20:00:00,Communication Failure,Minor,33
13550,D0414,2026-01-04 03:00:00,Communication Failure,Minor,235
13551,D0414,2026-01-04 15:00:00,Firmware Crash,Minor,49
13552,D0414,2026-01-09 03:00:00,Communication Failure,Minor,130
13553,D0414,2026-01-10 10:00:00,Communication Failure,Minor,168
13554,D0414,2026-01-17 08:00:00,Communication Failure,Minor,30
13555,D0414,2026-01-19 05:00:00,Communication Failure,Minor,144
13556,D0414,2026-01-19 06:00:00,Communication Failure,Minor,75
13557,D0414,2026-01-20 15:00:00,Communication Failure,Minor,170
13558,D0414,2026-01-23 10:00:00,Communication Failure,Minor,105
13559,D0414,2026-01-24 02:00:00,Communication Failure,Minor,75
13560,D0414,2026-01-25 10:00:00,Communication Failure,Minor,224
13561,D0414,2026-01-28 12:00:00,Firmware Crash,Minor,18
13562,D0414,2026-01-30 08:00:00,Communication Failure,Minor,161
13563,D0414,2026-02-02 16:00:00,Firmware Crash,Minor,179
13564,D0414,2026-02-05 21:00:00,Communication Failure,Minor,32
13565,D0414,2026-02-13 16:00:00,Communication Failure,Minor,164
13566,D0414,2026-02-13 17:00:00,Firmware Crash,Minor,161
13567,D0414,2026-02-15 13:00:00,Firmware Crash,Minor,65
13568,D0414,2026-02-20 16:00:00,Firmware Crash,Minor,126
13569,D0414,2026-02-21 14:00:00,Communication Failure,Minor,198
13570,D0414,2026-02-21 15:00:00,Firmware Crash,Minor,221
13571,D0414,2026-02-22 17:00:00,Communication Failure,Minor,143
13572,D0414,2026-02-28 15:00:00,Firmware Crash,Minor,104
13573,D0414,2026-03-01 09:00:00,Communication Failure,Minor,167
13574,D0414,2026-03-02 13:00:00,Communication Failure,Minor,55
13575,D0414,2026-03-06 06:00:00,Communication Failure,Minor,137
13576,D0414,2026-03-09 12:00:00,Communication Failure,Minor,29
13577,D0414,2026-03-12 16:00:00,Firmware Crash,Minor,97
13578,D0414,2026-03-20 22:00:00,Communication Failure,Minor,29
13579,D0414,2026-03-21 13:00:00,Firmware Crash,Minor,110
13580,D0415,2026-01-09 14:00:00,Firmware Crash,Minor,138
13581,D0415,2026-01-09 16:00:00,Communication Failure,Minor,148
13582,D0415,2026-01-10 16:00:00,Communication Failure,Minor,157
13583,D0415,2026-01-10 19:00:00,Communication Failure,Minor,52
13584,D0415,2026-01-17 02:00:00,Communication Failure,Minor,124
13585,D0415,2026-01-23 23:00:00,Communication Failure,Minor,118
13586,D0415,2026-01-27 12:00:00,Firmware Crash,Minor,58
13587,D0415,2026-01-28 17:00:00,Firmware Crash,Minor,60
13588,D0415,2026-01-29 17:00:00,Firmware Crash,Minor,90
13589,D0415,2026-02-01 01:00:00,Communication Failure,Minor,145
13590,D0415,2026-02-02 03:00:00,Communication Failure,Minor,52
13591,D0415,2026-02-04 11:00:00,Communication Failure,Minor,151
13592,D0415,2026-02-05 11:00:00,Communication Failure,Minor,157
13593,D0415,2026-02-05 12:00:00,Firmware Crash,Minor,235
13594,D0415,2026-02-09 14:00:00,Firmware Crash,Minor,213
13595,D0415,2026-02-15 03:00:00,Communication Failure,Minor,116
13596,D0415,2026-02-15 17:00:00,Firmware Crash,Minor,158
13597,D0415,2026-02-17 02:00:00,Communication Failure,Minor,56
13598,D0415,2026-02-18 22:00:00,Communication Failure,Minor,21
13599,D0415,2026-02-19 16:00:00,Communication Failure,Minor,84
13600,D0415,2026-02-19 23:00:00,Communication Failure,Minor,85
13601,D0415,2026-02-21 16:00:00,Communication Failure,Minor,129
13602,D0415,2026-02-21 23:00:00,Communication Failure,Minor,202
13603,D0415,2026-02-25 16:00:00,Firmware Crash,Minor,236
13604,D0415,2026-02-28 08:00:00,Communication Failure,Minor,216
13605,D0415,2026-03-11 03:00:00,Communication Failure,Minor,228
13606,D0415,2026-03-16 02:00:00,Communication Failure,Minor,163
13607,D0415,2026-03-17 14:00:00,Firmware Crash,Minor,31
13608,D0415,2026-03-17 16:00:00,Firmware Crash,Minor,110
13609,D0415,2026-03-18 21:00:00,Communication Failure,Minor,170
13610,D0415,2026-03-31 01:00:00,Communication Failure,Minor,181
13611,D0416,2026-01-06 15:00:00,Firmware Crash,Minor,52
13612,D0416,2026-01-06 17:00:00,Firmware Crash,Minor,106
13613,D0416,2026-01-11 12:00:00,Firmware Crash,Minor,42
13614,D0416,2026-01-14 13:00:00,Firmware Crash,Minor,237
13615,D0416,2026-01-14 17:00:00,Communication Failure,Minor,122
13616,D0416,2026-01-14 22:00:00,Communication Failure,Minor,45
13617,D0416,2026-01-19 16:00:00,Firmware Crash,Minor,30
13618,D0416,2026-01-24 12:00:00,Firmware Crash,Minor,46
13619,D0416,2026-01-27 08:00:00,Communication Failure,Minor,130
13620,D0416,2026-02-01 19:00:00,Communication Failure,Minor,203
13621,D0416,2026-02-02 07:00:00,Communication Failure,Minor,166
13622,D0416,2026-02-02 15:00:00,Firmware Crash,Minor,198
13623,D0416,2026-02-03 19:00:00,Communication Failure,Minor,40
13624,D0416,2026-02-05 01:00:00,Communication Failure,Minor,27
13625,D0416,2026-02-08 09:00:00,Communication Failure,Minor,46
13626,D0416,2026-02-08 14:00:00,Firmware Crash,Minor,128
13627,D0416,2026-02-10 12:00:00,Firmware Crash,Minor,107
13628,D0416,2026-02-13 13:00:00,Firmware Crash,Minor,230
13629,D0416,2026-02-13 16:00:00,Communication Failure,Minor,105
13630,D0416,2026-02-13 23:00:00,Communication Failure,Minor,165
13631,D0416,2026-02-15 22:00:00,Communication Failure,Minor,87
13632,D0416,2026-02-21 15:00:00,Firmware Crash,Minor,134
13633,D0416,2026-02-25 11:00:00,Communication Failure,Minor,215
13634,D0416,2026-02-27 15:00:00,Communication Failure,Minor,67
13635,D0416,2026-02-28 16:00:00,Communication Failure,Minor,22
13636,D0416,2026-02-28 21:00:00,Communication Failure,Minor,145
13637,D0416,2026-03-03 00:00:00,Communication Failure,Minor,130
13638,D0416,2026-03-05 21:00:00,Communication Failure,Minor,14
13639,D0416,2026-03-06 12:00:00,Firmware Crash,Minor,198
13640,D0416,2026-03-07 00:00:00,Communication Failure,Minor,126
13641,D0416,2026-03-07 21:00:00,Communication Failure,Minor,49
13642,D0416,2026-03-08 05:00:00,Communication Failure,Minor,235
13643,D0416,2026-03-11 07:00:00,Communication Failure,Minor,110
13644,D0416,2026-03-11 22:00:00,Communication Failure,Minor,234
13645,D0416,2026-03-15 15:00:00,Communication Failure,Minor,68
13646,D0416,2026-03-18 17:00:00,Communication Failure,Minor,147
13647,D0416,2026-03-19 03:00:00,Communication Failure,Minor,98
13648,D0416,2026-03-20 15:00:00,Firmware Crash,Minor,237
13649,D0416,2026-03-22 10:00:00,Communication Failure,Minor,12
13650,D0416,2026-03-23 09:00:00,Communication Failure,Minor,185
13651,D0416,2026-03-26 12:00:00,Firmware Crash,Minor,80
13652,D0417,2026-01-02 20:00:00,Communication Failure,Minor,203
13653,D0417,2026-01-09 11:00:00,Communication Failure,Minor,239
13654,D0417,2026-01-09 18:00:00,Communication Failure,Minor,63
13655,D0417,2026-01-10 01:00:00,Communication Failure,Minor,176
13656,D0417,2026-01-11 12:00:00,Firmware Crash,Minor,108
13657,D0417,2026-01-15 17:00:00,Firmware Crash,Minor,85
13658,D0417,2026-01-16 14:00:00,Communication Failure,Minor,143
13659,D0417,2026-01-17 15:00:00,Communication Failure,Minor,20
13660,D0417,2026-01-18 02:00:00,Communication Failure,Minor,94
13661,D0417,2026-01-20 14:00:00,Firmware Crash,Minor,55
13662,D0417,2026-01-21 23:00:00,Communication Failure,Minor,156
13663,D0417,2026-01-23 14:00:00,Firmware Crash,Minor,82
13664,D0417,2026-01-24 09:00:00,Communication Failure,Minor,132
13665,D0417,2026-01-27 10:00:00,Communication Failure,Minor,81
13666,D0417,2026-01-28 14:00:00,Communication Failure,Minor,70
13667,D0417,2026-01-30 01:00:00,Communication Failure,Minor,188
13668,D0417,2026-01-30 16:00:00,Firmware Crash,Minor,112
13669,D0417,2026-01-31 12:00:00,Communication Failure,Minor,167
13670,D0417,2026-02-02 13:00:00,Communication Failure,Minor,87
13671,D0417,2026-02-04 17:00:00,Communication Failure,Minor,31
13672,D0417,2026-02-10 03:00:00,Communication Failure,Minor,62
13673,D0417,2026-02-10 13:00:00,Communication Failure,Minor,191
13674,D0417,2026-02-10 15:00:00,Firmware Crash,Minor,33
13675,D0417,2026-02-14 17:00:00,Firmware Crash,Minor,127
13676,D0417,2026-02-15 04:00:00,Communication Failure,Minor,129
13677,D0417,2026-02-20 12:00:00,Communication Failure,Minor,182
13678,D0417,2026-02-23 13:00:00,Communication Failure,Minor,132
13679,D0417,2026-02-23 15:00:00,Firmware Crash,Minor,92
13680,D0417,2026-02-27 03:00:00,Communication Failure,Minor,121
13681,D0417,2026-02-27 13:00:00,Communication Failure,Minor,34
13682,D0417,2026-03-04 03:00:00,Communication Failure,Minor,58
13683,D0417,2026-03-04 11:00:00,Communication Failure,Minor,109
13684,D0417,2026-03-07 15:00:00,Firmware Crash,Minor,184
13685,D0417,2026-03-08 04:00:00,Communication Failure,Minor,240
13686,D0417,2026-03-08 20:00:00,Communication Failure,Minor,98
13687,D0417,2026-03-09 03:00:00,Communication Failure,Minor,91
13688,D0417,2026-03-10 17:00:00,Communication Failure,Minor,56
13689,D0417,2026-03-11 14:00:00,Communication Failure,Minor,63
13690,D0417,2026-03-18 13:00:00,Firmware Crash,Minor,61
13691,D0417,2026-03-18 17:00:00,Communication Failure,Minor,11
13692,D0417,2026-03-19 10:00:00,Communication Failure,Minor,99
13693,D0417,2026-03-22 12:00:00,Firmware Crash,Minor,106
13694,D0417,2026-03-22 17:00:00,Communication Failure,Minor,54
13695,D0417,2026-03-23 15:00:00,Firmware Crash,Minor,93
13696,D0417,2026-03-23 16:00:00,Firmware Crash,Minor,228
13697,D0417,2026-03-24 15:00:00,Communication Failure,Minor,221
13698,D0417,2026-03-27 14:00:00,Firmware Crash,Minor,85
13699,D0418,2026-01-04 08:00:00,Communication Failure,Minor,197
13700,D0418,2026-01-05 14:00:00,Firmware Crash,Minor,155
13701,D0418,2026-01-09 14:00:00,Communication Failure,Minor,139
13702,D0418,2026-01-10 08:00:00,Communication Failure,Minor,62
13703,D0418,2026-01-12 13:00:00,Communication Failure,Minor,52
13704,D0418,2026-01-30 10:00:00,Communication Failure,Minor,107
13705,D0418,2026-02-02 01:00:00,Communication Failure,Minor,57
13706,D0418,2026-02-05 02:00:00,Communication Failure,Minor,123
13707,D0418,2026-02-06 16:00:00,Firmware Crash,Minor,207
13708,D0418,2026-02-20 17:00:00,Communication Failure,Minor,144
13709,D0418,2026-02-23 15:00:00,Communication Failure,Minor,16
13710,D0418,2026-02-27 13:00:00,Firmware Crash,Minor,167
13711,D0418,2026-03-01 16:00:00,Communication Failure,Minor,57
13712,D0418,2026-03-05 21:00:00,Communication Failure,Minor,227
13713,D0418,2026-03-07 05:00:00,Communication Failure,Minor,191
13714,D0418,2026-03-11 10:00:00,Communication Failure,Minor,184
13715,D0418,2026-03-12 15:00:00,Communication Failure,Minor,133
13716,D0418,2026-03-13 23:00:00,Communication Failure,Minor,146
13717,D0418,2026-03-21 05:00:00,Communication Failure,Minor,229
13718,D0418,2026-03-23 16:00:00,Communication Failure,Minor,171
13719,D0418,2026-03-29 01:00:00,Communication Failure,Minor,22
13720,D0419,2026-01-03 17:00:00,Communication Failure,Minor,237
13721,D0419,2026-01-04 03:00:00,Communication Failure,Minor,164
13722,D0419,2026-01-10 13:00:00,Communication Failure,Minor,225
13723,D0419,2026-01-11 18:00:00,Communication Failure,Minor,213
13724,D0419,2026-01-16 12:00:00,Communication Failure,Minor,185
13725,D0419,2026-01-17 02:00:00,Communication Failure,Minor,49
13726,D0419,2026-01-17 12:00:00,Firmware Crash,Minor,187
13727,D0419,2026-01-17 20:00:00,Communication Failure,Minor,179
13728,D0419,2026-01-20 08:00:00,Communication Failure,Minor,233
13729,D0419,2026-01-21 10:00:00,Communication Failure,Minor,59
13730,D0419,2026-01-21 16:00:00,Firmware Crash,Minor,175
13731,D0419,2026-01-25 13:00:00,Communication Failure,Minor,32
13732,D0419,2026-01-29 14:00:00,Firmware Crash,Minor,60
13733,D0419,2026-01-30 03:00:00,Communication Failure,Minor,45
13734,D0419,2026-01-31 16:00:00,Firmware Crash,Minor,139
13735,D0419,2026-02-02 12:00:00,Firmware Crash,Minor,207
13736,D0419,2026-02-02 17:00:00,Firmware Crash,Minor,159
13737,D0419,2026-02-03 16:00:00,Firmware Crash,Minor,88
13738,D0419,2026-02-04 16:00:00,Communication Failure,Minor,216
13739,D0419,2026-02-05 03:00:00,Communication Failure,Minor,131
13740,D0419,2026-02-05 17:00:00,Firmware Crash,Minor,212
13741,D0419,2026-02-06 15:00:00,Firmware Crash,Minor,189
13742,D0419,2026-02-07 14:00:00,Firmware Crash,Minor,131
13743,D0419,2026-02-10 23:00:00,Communication Failure,Minor,73
13744,D0419,2026-02-19 17:00:00,Firmware Crash,Minor,213
13745,D0419,2026-02-23 00:00:00,Communication Failure,Minor,183
13746,D0419,2026-02-23 15:00:00,Communication Failure,Minor,210
13747,D0419,2026-02-23 16:00:00,Firmware Crash,Minor,87
13748,D0419,2026-02-27 16:00:00,Communication Failure,Minor,152
13749,D0419,2026-02-27 20:00:00,Communication Failure,Minor,109
13750,D0419,2026-02-28 07:00:00,Communication Failure,Minor,239
13751,D0419,2026-02-28 16:00:00,Communication Failure,Minor,21
13752,D0419,2026-02-28 17:00:00,Communication Failure,Minor,119
13753,D0419,2026-03-01 06:00:00,Communication Failure,Minor,56
13754,D0419,2026-03-07 05:00:00,Communication Failure,Minor,192
13755,D0419,2026-03-07 11:00:00,Communication Failure,Minor,205
13756,D0419,2026-03-09 05:00:00,Communication Failure,Minor,139
13757,D0419,2026-03-09 16:00:00,Firmware Crash,Minor,230
13758,D0419,2026-03-10 06:00:00,Communication Failure,Minor,43
13759,D0419,2026-03-10 15:00:00,Communication Failure,Minor,134
13760,D0419,2026-03-11 11:00:00,Communication Failure,Minor,177
13761,D0419,2026-03-11 19:00:00,Communication Failure,Minor,75
13762,D0419,2026-03-13 09:00:00,Communication Failure,Minor,238
13763,D0419,2026-03-14 21:00:00,Communication Failure,Minor,61
13764,D0419,2026-03-16 05:00:00,Communication Failure,Minor,179
13765,D0419,2026-03-21 15:00:00,Firmware Crash,Minor,75
13766,D0419,2026-03-23 20:00:00,Communication Failure,Minor,34
13767,D0419,2026-03-25 07:00:00,Communication Failure,Minor,139
13768,D0419,2026-03-25 13:00:00,Communication Failure,Minor,108
13769,D0419,2026-03-29 11:00:00,Communication Failure,Minor,118
13770,D0419,2026-03-30 12:00:00,Firmware Crash,Minor,65
13771,D0420,2026-01-01 13:00:00,Firmware Crash,Minor,84
13772,D0420,2026-01-01 15:00:00,Firmware Crash,Minor,230
13773,D0420,2026-01-02 09:00:00,Communication Failure,Minor,188
13774,D0420,2026-01-03 07:00:00,Communication Failure,Minor,212
13775,D0420,2026-01-13 14:00:00,Firmware Crash,Minor,143
13776,D0420,2026-01-14 03:00:00,Communication Failure,Minor,75
13777,D0420,2026-01-22 17:00:00,Firmware Crash,Minor,123
13778,D0420,2026-01-27 10:00:00,Communication Failure,Minor,15
13779,D0420,2026-01-31 02:00:00,Communication Failure,Minor,135
13780,D0420,2026-02-08 10:00:00,Communication Failure,Minor,115
13781,D0420,2026-02-09 15:00:00,Communication Failure,Minor,146
13782,D0420,2026-02-12 23:00:00,Communication Failure,Minor,168
13783,D0420,2026-02-16 22:00:00,Communication Failure,Minor,129
13784,D0420,2026-02-25 00:00:00,Communication Failure,Minor,26
13785,D0420,2026-02-26 12:00:00,Firmware Crash,Minor,122
13786,D0420,2026-02-28 16:00:00,Communication Failure,Minor,39
13787,D0420,2026-03-01 15:00:00,Communication Failure,Minor,41
13788,D0420,2026-03-02 14:00:00,Firmware Crash,Minor,79
13789,D0420,2026-03-05 15:00:00,Communication Failure,Minor,208
13790,D0420,2026-03-07 21:00:00,Communication Failure,Minor,21
13791,D0420,2026-03-08 22:00:00,Communication Failure,Minor,87
13792,D0420,2026-03-12 12:00:00,Communication Failure,Minor,29
13793,D0420,2026-03-14 10:00:00,Communication Failure,Minor,209
13794,D0420,2026-03-17 17:00:00,Communication Failure,Minor,141
13795,D0420,2026-03-19 17:00:00,Firmware Crash,Minor,179
13796,D0420,2026-03-21 18:00:00,Communication Failure,Minor,46
13797,D0420,2026-03-26 12:00:00,Firmware Crash,Minor,203
13798,D0420,2026-03-30 20:00:00,Communication Failure,Minor,137
13799,D0421,2026-01-01 13:00:00,Firmware Crash,Minor,101
13800,D0421,2026-01-09 02:00:00,Communication Failure,Minor,10
13801,D0421,2026-01-14 14:00:00,Communication Failure,Minor,148
13802,D0421,2026-01-17 12:00:00,Firmware Crash,Minor,52
13803,D0421,2026-01-19 22:00:00,Communication Failure,Minor,154
13804,D0421,2026-01-24 19:00:00,Communication Failure,Minor,206
13805,D0421,2026-01-28 14:00:00,Communication Failure,Minor,161
13806,D0421,2026-01-28 15:00:00,Communication Failure,Minor,157
13807,D0421,2026-01-28 18:00:00,Communication Failure,Minor,12
13808,D0421,2026-02-05 00:00:00,Communication Failure,Minor,217
13809,D0421,2026-02-07 17:00:00,Firmware Crash,Minor,47
13810,D0421,2026-02-09 12:00:00,Communication Failure,Minor,226
13811,D0421,2026-02-16 01:00:00,Communication Failure,Minor,236
13812,D0421,2026-02-16 18:00:00,Communication Failure,Minor,214
13813,D0421,2026-02-17 22:00:00,Communication Failure,Minor,123
13814,D0421,2026-02-21 15:00:00,Firmware Crash,Minor,155
13815,D0421,2026-03-05 14:00:00,Communication Failure,Minor,87
13816,D0421,2026-03-14 10:00:00,Communication Failure,Minor,40
13817,D0421,2026-03-16 14:00:00,Firmware Crash,Minor,17
13818,D0421,2026-03-17 14:00:00,Firmware Crash,Minor,56
13819,D0421,2026-03-17 19:00:00,Communication Failure,Minor,101
13820,D0421,2026-03-21 01:00:00,Communication Failure,Minor,141
13821,D0421,2026-03-24 03:00:00,Communication Failure,Minor,94
13822,D0421,2026-03-27 12:00:00,Firmware Crash,Minor,176
13823,D0421,2026-03-28 23:00:00,Communication Failure,Minor,28
13824,D0422,2026-01-01 16:00:00,Communication Failure,Minor,139
13825,D0422,2026-01-02 11:00:00,Communication Failure,Minor,80
13826,D0422,2026-01-11 11:00:00,Communication Failure,Minor,224
13827,D0422,2026-01-14 15:00:00,Firmware Crash,Minor,137
